promotion_id,product_id,discount_percentage,start_date,end_date,promotion_type,is_targetted_promotion,product_scope,status,created_at,updated_at
d1332071-b667-4798-bb36-a7eb5c6e0a2c,fdf51d3b-c147-4a8c-bce3-cb720c35e39d,15,2025-01-30 00:00:00+00,2025-03-01 00:00:00+00,new_customer,True,all_customers,active,2025-01-29 00:00:00+00,2025-01-30 00:00:00+00
bf1105cb-fc49-468a-87c8-ba8c28d6255b,1de79f20-e541-4f01-a0ed-8dd84f44233a,20,2025-07-26 00:00:00+00,2025-08-09 00:00:00+00,seasonal_discount,False,all_customers,expired,2025-07-25 00:00:00+00,2025-07-26 00:00:00+00
2b6b183e-ffca-45cc-bbbc-7a61de4928d0,99a55e6c-01df-43c9-b8dc-1ae7491130a0,50,2025-06-23 00:00:00+00,2025-06-30 00:00:00+00,new_customer,False,all_customers,active,2025-06-22 00:00:00+00,2025-06-23 00:00:00+00
764a339e-4599-48ef-a98f-a698d6c0e666,aba748af-bcc4-495f-a057-bc67075c1732,30,2024-09-17 00:00:00+00,2024-09-24 00:00:00+00,category_promotion,False,all_customers,expired,2024-09-16 00:00:00+00,2024-09-17 00:00:00+00
ee192b20-d43a-4ccb-be59-452061222bf5,a81207ca-a3e1-4d11-a056-2d8cb74c8f0f,5,2024-11-26 00:00:00+00,2024-12-26 00:00:00+00,flash_sale,True,loyal_customers,expired,2024-11-25 00:00:00+00,2024-11-26 00:00:00+00
50d8c93e-0008-4b7c-aef6-d2f4a3332429,974ec143-a955-44a1-889e-df5aa5080991,20,2024-07-19 00:00:00+00,2024-07-26 00:00:00+00,bundle_deal,True,all_customers,active,2024-07-18 00:00:00+00,2024-07-19 00:00:00+00
595c658a-56e5-4e20-9d6d-3d22b98085bf,3a191422-e1e8-4aac-a8e9-ec780a8df83b,15,2025-09-25 00:00:00+00,2025-10-09 00:00:00+00,loyalty_reward,False,all_customers,active,2025-09-24 00:00:00+00,2025-09-25 00:00:00+00
0a82fcfa-81fb-4a63-8cdf-bda57059b7e9,67f82d48-7155-4073-a163-f3f4eb711ea3,25,2025-05-18 00:00:00+00,2025-06-01 00:00:00+00,loyalty_reward,True,loyal_customers,active,2025-05-17 00:00:00+00,2025-05-18 00:00:00+00
5d9fc9f8-8a42-499e-ab55-d0d867757c2f,f5683980-b94d-44e7-ad50-09ae30d6886e,30,2025-05-08 00:00:00+00,2025-05-22 00:00:00+00,clearance,False,all_customers,active,2025-05-07 00:00:00+00,2025-05-08 00:00:00+00
6b281a5c-4502-400e-9b31-030971020013,e4e2c53d-5aa1-45a7-a399-5876b7a84e42,5,2024-11-24 00:00:00+00,2024-12-24 00:00:00+00,category_promotion,False,all_customers,active,2024-11-23 00:00:00+00,2024-11-24 00:00:00+00
3bdbb198-73c9-4710-881b-f1d9048940e4,71d54116-0e5d-4742-968a-bc0f1ade1396,10,2024-07-22 00:00:00+00,2024-08-21 00:00:00+00,new_customer,True,segment_targeted,active,2024-07-21 00:00:00+00,2024-07-22 00:00:00+00
f026d730-8a77-493d-93d1-be4e07e083c6,8d416c23-e2bd-4a70-ab4e-5c87ce4a8a67,20,2025-07-18 00:00:00+00,2025-08-01 00:00:00+00,bundle_deal,True,new_customers,active,2025-07-17 00:00:00+00,2025-07-18 00:00:00+00
4380ecbb-3ca8-4134-84de-319a72fd637f,89cb7805-1184-4159-8100-1bad00505e26,25,2025-05-17 00:00:00+00,2025-05-24 00:00:00+00,seasonal_discount,False,all_customers,active,2025-05-16 00:00:00+00,2025-05-17 00:00:00+00
dcc9449b-0ab1-4f4b-834e-18132abfcb84,2baba065-3a4c-4cb9-b641-d995c2d4e5ae,30,2025-08-29 00:00:00+00,2025-09-05 00:00:00+00,category_promotion,False,all_customers,active,2025-08-28 00:00:00+00,2025-08-29 00:00:00+00
4b518439-baf6-4ef0-a95c-3a67567ca360,abf20820-e494-48c9-bfcd-d052d4b018bb,50,2025-01-17 00:00:00+00,2025-01-24 00:00:00+00,clearance,False,all_customers,active,2025-01-16 00:00:00+00,2025-01-17 00:00:00+00
d89e563d-3491-4cf9-840b-e8a32950a884,2edf2b67-691d-49f0-b243-d064a298f947,10,2025-09-12 00:00:00+00,2025-09-19 00:00:00+00,seasonal_discount,True,all_customers,active,2025-09-11 00:00:00+00,2025-09-12 00:00:00+00
dc44b5e1-71d8-434b-a9c6-e4982bfb95d1,28eba73a-a575-4f51-9e92-95af951d18be,5,2024-07-06 00:00:00+00,2024-07-20 00:00:00+00,category_promotion,False,all_customers,active,2024-07-05 00:00:00+00,2024-07-06 00:00:00+00
88331c12-6936-4424-b42d-59a11bc14513,ffabeff6-7bb7-426a-ad41-a84c829cb865,5,2024-09-20 00:00:00+00,2024-09-23 00:00:00+00,new_customer,False,all_customers,active,2024-09-19 00:00:00+00,2024-09-20 00:00:00+00
5729444d-3c12-4041-865a-103f0ff71484,86c991b8-ee38-4eff-92bd-638dcfe861f1,10,2025-09-22 00:00:00+00,2025-10-06 00:00:00+00,seasonal_discount,False,all_customers,active,2025-09-21 00:00:00+00,2025-09-22 00:00:00+00
d8b3e53c-6aff-4ca9-aa04-be409b616cb8,c2750b94-3922-4e08-afa3-0a3963757b50,15,2024-08-31 00:00:00+00,2024-09-14 00:00:00+00,new_customer,False,all_customers,expired,2024-08-30 00:00:00+00,2024-08-31 00:00:00+00
8ef7ef7f-51ab-4522-a039-532cc63bbc83,fbbe5410-b55a-4a9b-ba50-5c171c3d697e,50,2025-07-17 00:00:00+00,2025-07-20 00:00:00+00,flash_sale,False,all_customers,expired,2025-07-16 00:00:00+00,2025-07-17 00:00:00+00
4d95db69-9420-4f72-a16d-326c3853f230,9b50856c-5624-427f-b1b5-09575da2fdf5,25,2025-02-19 00:00:00+00,2025-03-05 00:00:00+00,weekend_deal,False,all_customers,expired,2025-02-18 00:00:00+00,2025-02-19 00:00:00+00
e55317ed-90fa-4737-8dc9-16874804842d,6d5833e2-b3cb-4a2e-9fe7-8f2a4d7b9551,10,2024-09-17 00:00:00+00,2024-09-24 00:00:00+00,category_promotion,False,all_customers,expired,2024-09-16 00:00:00+00,2024-09-17 00:00:00+00
34a6c461-67d9-43bb-a5a1-ae79c43044ab,3af30335-3124-44eb-b3ce-598178e36419,40,2025-02-07 00:00:00+00,2025-03-09 00:00:00+00,seasonal_discount,False,all_customers,active,2025-02-06 00:00:00+00,2025-02-07 00:00:00+00
988d7b97-e7cd-42b2-93fe-c1da04b17ad8,8779592a-ff3a-4f66-8bf7-3497266b8d48,25,2025-06-02 00:00:00+00,2025-06-05 00:00:00+00,new_customer,True,loyal_customers,active,2025-06-01 00:00:00+00,2025-06-02 00:00:00+00
7c348a57-ad85-4952-97bc-32efa7203ac4,bebaafcf-4e26-4562-b5cc-10fecafc8436,20,2025-06-09 00:00:00+00,2025-06-23 00:00:00+00,weekend_deal,False,all_customers,active,2025-06-08 00:00:00+00,2025-06-09 00:00:00+00
c43d639f-6286-4627-9252-21dc7b41aa26,e4e2c53d-5aa1-45a7-a399-5876b7a84e42,50,2024-07-23 00:00:00+00,2024-08-22 00:00:00+00,clearance,True,all_customers,active,2024-07-22 00:00:00+00,2024-07-23 00:00:00+00
a1e5e081-a850-4987-9d46-f5a89c2fbbfa,aeaee39d-d711-4fe1-8573-3f9f9ab4cea2,50,2025-01-05 00:00:00+00,2025-02-04 00:00:00+00,bundle_deal,True,new_customers,active,2025-01-04 00:00:00+00,2025-01-05 00:00:00+00
41a2c0d4-5fd1-41a5-9b67-d4f76d1e1cdf,42859175-7a1d-4008-b715-abb53e079251,30,2024-09-13 00:00:00+00,2024-09-27 00:00:00+00,category_promotion,False,all_customers,active,2024-09-12 00:00:00+00,2024-09-13 00:00:00+00
bf6a95a6-541a-47c1-a426-1d80c4970ff0,fba89290-b978-47ab-b780-cd93a33d1169,15,2025-07-28 00:00:00+00,2025-08-11 00:00:00+00,category_promotion,True,loyal_customers,active,2025-07-27 00:00:00+00,2025-07-28 00:00:00+00
d4649d35-8f74-41ab-9050-59045c4229aa,4042f38c-f56c-4274-bb46-d26a1c427206,15,2024-08-14 00:00:00+00,2024-08-28 00:00:00+00,bundle_deal,False,all_customers,active,2024-08-13 00:00:00+00,2024-08-14 00:00:00+00
d07dabb4-233b-4729-9cc5-87e80e67f6bb,ae51e0c6-5aaf-4dee-871b-39a37d066861,5,2025-07-21 00:00:00+00,2025-07-28 00:00:00+00,loyalty_reward,False,all_customers,active,2025-07-20 00:00:00+00,2025-07-21 00:00:00+00
2295e6e4-aef1-473b-8f6f-d7b44e232f82,42859175-7a1d-4008-b715-abb53e079251,15,2025-05-20 00:00:00+00,2025-05-27 00:00:00+00,category_promotion,True,segment_targeted,expired,2025-05-19 00:00:00+00,2025-05-20 00:00:00+00
35ac7946-993a-4e6f-8bed-11b7dbeea165,073f5312-0422-4891-a31e-23246d1dc2bd,5,2025-09-24 00:00:00+00,2025-09-27 00:00:00+00,clearance,True,all_customers,active,2025-09-23 00:00:00+00,2025-09-24 00:00:00+00
c7bc381c-dc94-4e39-8dda-1b63609f2d76,2edf2b67-691d-49f0-b243-d064a298f947,30,2024-09-23 00:00:00+00,2024-09-30 00:00:00+00,bundle_deal,False,all_customers,active,2024-09-22 00:00:00+00,2024-09-23 00:00:00+00
00b54ade-cf96-4ebd-b9a3-6fe66f956ea7,89e7ef7d-985b-4139-a36f-b062fd5eedb9,40,2025-01-08 00:00:00+00,2025-02-07 00:00:00+00,bundle_deal,False,all_customers,active,2025-01-07 00:00:00+00,2025-01-08 00:00:00+00
ebd3ac2d-6c08-484b-a5ae-dc3be458b1c1,0bf78e6d-8855-49a0-94f1-239af300e65e,20,2025-07-20 00:00:00+00,2025-07-23 00:00:00+00,loyalty_reward,True,loyal_customers,active,2025-07-19 00:00:00+00,2025-07-20 00:00:00+00
e63df5c0-0909-4b93-a079-f7e61f767a6f,1b96f054-0920-4540-b068-0d0a3d53b9ef,5,2025-07-21 00:00:00+00,2025-07-28 00:00:00+00,weekend_deal,True,all_customers,expired,2025-07-20 00:00:00+00,2025-07-21 00:00:00+00
cd6a791b-0382-45da-8123-89230dcf9bfb,5d0b1a84-a4d1-4709-a6ce-ef79feb0e865,20,2025-06-21 00:00:00+00,2025-07-05 00:00:00+00,new_customer,True,new_customers,active,2025-06-20 00:00:00+00,2025-06-21 00:00:00+00
9b4a6454-4608-47c3-ba6d-da51dc269189,36bea09e-5ef3-4072-b7d1-e3b8605f4f83,5,2025-08-22 00:00:00+00,2025-08-29 00:00:00+00,clearance,False,all_customers,expired,2025-08-21 00:00:00+00,2025-08-22 00:00:00+00
7621cd4a-2e98-441e-988a-7052bad4474c,b54ebf1b-187c-4421-a967-2a70af67a76f,10,2025-08-28 00:00:00+00,2025-08-31 00:00:00+00,flash_sale,False,all_customers,active,2025-08-27 00:00:00+00,2025-08-28 00:00:00+00
fc1358d9-e012-4dd8-b74d-bf4b8455b4d2,d241c781-ea55-4536-92a1-60c8bd1d82f8,5,2025-06-04 00:00:00+00,2025-07-04 00:00:00+00,bundle_deal,True,new_customers,active,2025-06-03 00:00:00+00,2025-06-04 00:00:00+00
97d09584-19cd-4964-ad56-451f8e405cc8,0eb6d763-89d9-43c2-a7b5-a50d06531d49,50,2024-12-03 00:00:00+00,2025-01-02 00:00:00+00,weekend_deal,True,all_customers,active,2024-12-02 00:00:00+00,2024-12-03 00:00:00+00
2d15418d-a6fd-4618-874a-092339d41cf1,3af30335-3124-44eb-b3ce-598178e36419,5,2024-12-11 00:00:00+00,2024-12-25 00:00:00+00,weekend_deal,False,all_customers,active,2024-12-10 00:00:00+00,2024-12-11 00:00:00+00
edd95a70-3b9c-4a79-a049-2a705675277b,93d85dc3-1159-4783-8e64-dd51749375fb,40,2025-07-21 00:00:00+00,2025-07-24 00:00:00+00,weekend_deal,True,new_customers,active,2025-07-20 00:00:00+00,2025-07-21 00:00:00+00
c69df06a-42f3-4b4f-b4d6-01fde2ce6c87,cd673263-8152-4483-b555-f6f370a838bc,10,2024-07-20 00:00:00+00,2024-08-19 00:00:00+00,flash_sale,False,all_customers,expired,2024-07-19 00:00:00+00,2024-07-20 00:00:00+00
2d0f01e0-8c40-45bb-b295-938d732fa523,ef5651c4-a068-4432-99a0-f01ead96e3ca,50,2025-08-30 00:00:00+00,2025-09-02 00:00:00+00,bundle_deal,False,all_customers,active,2025-08-29 00:00:00+00,2025-08-30 00:00:00+00
0e255334-7dd8-4b72-adc9-cccabfb847f6,5be0ba4d-5e9d-4318-8df5-07b051eb180f,25,2024-07-18 00:00:00+00,2024-08-01 00:00:00+00,new_customer,True,loyal_customers,active,2024-07-17 00:00:00+00,2024-07-18 00:00:00+00
c856d284-15d0-45d2-8326-6bf20e7595d5,36bea09e-5ef3-4072-b7d1-e3b8605f4f83,5,2024-07-06 00:00:00+00,2024-07-13 00:00:00+00,flash_sale,True,loyal_customers,active,2024-07-05 00:00:00+00,2024-07-06 00:00:00+00
aad6d596-d874-4472-810e-8240e35f6529,995f8616-5080-4493-b8d3-443f917056ab,5,2024-11-18 00:00:00+00,2024-12-18 00:00:00+00,flash_sale,False,all_customers,active,2024-11-17 00:00:00+00,2024-11-18 00:00:00+00
5420853f-badf-4de5-8793-f80550cc2354,f4bd808c-4cee-40dd-85fd-df6045a97747,25,2024-09-28 00:00:00+00,2024-10-28 00:00:00+00,clearance,True,all_customers,active,2024-09-27 00:00:00+00,2024-09-28 00:00:00+00
79959985-57d8-4d72-870a-b0b31a6f5b0e,5380bca4-f4ae-418a-99e6-08cf1d02a3d8,10,2024-08-26 00:00:00+00,2024-09-02 00:00:00+00,weekend_deal,False,all_customers,active,2024-08-25 00:00:00+00,2024-08-26 00:00:00+00
7d282a5b-1882-411c-8a4a-781feda884e1,dc1d60e9-2c34-4d07-94b9-50470343c1dc,40,2025-08-02 00:00:00+00,2025-08-09 00:00:00+00,loyalty_reward,False,all_customers,active,2025-08-01 00:00:00+00,2025-08-02 00:00:00+00
22c895e1-0d88-4195-b69e-2d70a9a667e0,8561db18-9ad5-4221-865f-e8f23c6bbafd,20,2025-06-15 00:00:00+00,2025-07-15 00:00:00+00,flash_sale,True,all_customers,expired,2025-06-14 00:00:00+00,2025-06-15 00:00:00+00
be5a84f2-75d7-4ec1-adab-00836de56ba3,8ffad414-e4d5-42d9-90b2-7031acb02759,50,2025-07-15 00:00:00+00,2025-07-18 00:00:00+00,category_promotion,False,all_customers,expired,2025-07-14 00:00:00+00,2025-07-15 00:00:00+00
24205440-039c-4101-af2e-77d74c9dfd68,fdf51d3b-c147-4a8c-bce3-cb720c35e39d,10,2025-06-21 00:00:00+00,2025-07-05 00:00:00+00,seasonal_discount,False,all_customers,active,2025-06-20 00:00:00+00,2025-06-21 00:00:00+00
b244ca0c-31cb-49c3-8ce7-bbd814d2efcd,6587b2de-4a96-4022-a722-7815e5faccb5,10,2025-06-25 00:00:00+00,2025-07-25 00:00:00+00,clearance,False,all_customers,active,2025-06-24 00:00:00+00,2025-06-25 00:00:00+00
42dc226e-957f-43ee-b749-a0e86354f057,2edf2b67-691d-49f0-b243-d064a298f947,40,2024-12-31 00:00:00+00,2025-01-30 00:00:00+00,loyalty_reward,True,segment_targeted,expired,2024-12-30 00:00:00+00,2024-12-31 00:00:00+00
26ab2f91-18b4-40fc-af47-061e1f5c080a,4f6cb03c-8764-4051-9bcc-08c8c1bf49c9,20,2024-08-14 00:00:00+00,2024-08-21 00:00:00+00,bundle_deal,False,all_customers,active,2024-08-13 00:00:00+00,2024-08-14 00:00:00+00
360d4d40-2745-4707-9b85-9c1f69689858,5cf040b0-5d30-4e7e-869e-6c73130bcc01,40,2024-08-04 00:00:00+00,2024-08-11 00:00:00+00,seasonal_discount,False,all_customers,active,2024-08-03 00:00:00+00,2024-08-04 00:00:00+00
0975a77b-b83a-4176-80cc-a1c83d2291f1,4d2aeebf-f8b5-485e-b536-6853539d1d41,40,2024-12-01 00:00:00+00,2024-12-08 00:00:00+00,seasonal_discount,False,all_customers,active,2024-11-30 00:00:00+00,2024-12-01 00:00:00+00
f26683fb-6206-479e-b74c-bce0ccec243c,9b6577e5-a395-4020-a125-3e704e804904,5,2024-08-27 00:00:00+00,2024-09-10 00:00:00+00,loyalty_reward,False,all_customers,active,2024-08-26 00:00:00+00,2024-08-27 00:00:00+00
a7f37fe1-2d36-4275-a3be-9ce835eb8799,cf05f0bd-9014-4243-bc30-6060cb1e01ab,20,2025-09-14 00:00:00+00,2025-10-14 00:00:00+00,weekend_deal,False,all_customers,active,2025-09-13 00:00:00+00,2025-09-14 00:00:00+00
be6adb02-787a-4473-8cc3-09b030ca9c75,1843b1a7-9954-4b7e-bc25-edc5a3573bf2,40,2024-08-20 00:00:00+00,2024-08-27 00:00:00+00,loyalty_reward,True,all_customers,active,2024-08-19 00:00:00+00,2024-08-20 00:00:00+00
77122d7d-5955-49c7-a98f-df508cda1d8a,28eba73a-a575-4f51-9e92-95af951d18be,10,2025-03-19 00:00:00+00,2025-03-26 00:00:00+00,flash_sale,False,all_customers,active,2025-03-18 00:00:00+00,2025-03-19 00:00:00+00
f1cbcc10-e83d-4f90-b9a6-489fa43d3f10,6f49dd79-79b1-402f-8d7b-b3dcc72e7d36,30,2025-05-17 00:00:00+00,2025-06-16 00:00:00+00,category_promotion,True,new_customers,expired,2025-05-16 00:00:00+00,2025-05-17 00:00:00+00
f72c3d6a-5737-4f47-9b1c-b600a08f7ce7,4042f38c-f56c-4274-bb46-d26a1c427206,40,2024-07-22 00:00:00+00,2024-08-05 00:00:00+00,bundle_deal,False,all_customers,active,2024-07-21 00:00:00+00,2024-07-22 00:00:00+00
faab84a2-489f-44c2-a06a-7eaa3cbe16f1,8a5bc134-1cfe-43b7-b5ca-92bc58109b6a,15,2025-09-02 00:00:00+00,2025-09-09 00:00:00+00,category_promotion,False,all_customers,active,2025-09-01 00:00:00+00,2025-09-02 00:00:00+00
7e2c71e6-9eaa-43f1-9a83-3945f43c6110,f5683980-b94d-44e7-ad50-09ae30d6886e,20,2025-05-22 00:00:00+00,2025-05-29 00:00:00+00,weekend_deal,True,new_customers,active,2025-05-21 00:00:00+00,2025-05-22 00:00:00+00
647a71b1-5532-46c6-905f-de9b4a8c0745,4042f38c-f56c-4274-bb46-d26a1c427206,40,2025-05-04 00:00:00+00,2025-05-07 00:00:00+00,flash_sale,False,all_customers,active,2025-05-03 00:00:00+00,2025-05-04 00:00:00+00
513f7dc1-7b59-4bda-bff1-93244e59981f,a01b28f3-6cca-4f9f-86bb-3241388ce606,30,2024-09-13 00:00:00+00,2024-09-16 00:00:00+00,clearance,False,all_customers,active,2024-09-12 00:00:00+00,2024-09-13 00:00:00+00
a1ee99fa-20b9-40a3-bbcc-ce1b325cc167,fbe96c7d-daed-4b66-b0b8-20af17d547de,30,2024-12-22 00:00:00+00,2025-01-05 00:00:00+00,weekend_deal,True,loyal_customers,active,2024-12-21 00:00:00+00,2024-12-22 00:00:00+00
8d2ba251-5577-4e90-983d-dcb4f395ea39,bc6afa84-ba0d-4f20-b484-f2b9108ea880,50,2025-09-03 00:00:00+00,2025-09-10 00:00:00+00,weekend_deal,False,all_customers,active,2025-09-02 00:00:00+00,2025-09-03 00:00:00+00
c2f3e462-b709-43b5-abb9-b1e5cd6bea60,da9e6f0a-f458-4210-a083-4c8b0093c00f,25,2025-03-22 00:00:00+00,2025-03-25 00:00:00+00,clearance,True,new_customers,active,2025-03-21 00:00:00+00,2025-03-22 00:00:00+00
716944df-286d-4799-8730-0715149a0a20,686ea47a-c8de-4190-abb7-f0432a44fabb,20,2024-12-08 00:00:00+00,2024-12-22 00:00:00+00,clearance,True,new_customers,expired,2024-12-07 00:00:00+00,2024-12-08 00:00:00+00
936ea571-0461-4fb1-96d5-628010903a56,0f2ab930-67b3-4de1-b6a4-4946d3c4f9d5,25,2025-03-23 00:00:00+00,2025-04-22 00:00:00+00,category_promotion,False,all_customers,active,2025-03-22 00:00:00+00,2025-03-23 00:00:00+00
41110d7a-5a5a-44d1-b58d-da89d918bbf3,266c9d1e-d207-4b93-9791-97cdad42e66c,25,2025-07-29 00:00:00+00,2025-08-05 00:00:00+00,bundle_deal,False,all_customers,active,2025-07-28 00:00:00+00,2025-07-29 00:00:00+00
48670683-6188-494c-9847-cdc37d47919b,2576a0c9-8f00-4edf-adb5-33e5ed532014,50,2024-12-12 00:00:00+00,2024-12-19 00:00:00+00,flash_sale,True,segment_targeted,active,2024-12-11 00:00:00+00,2024-12-12 00:00:00+00
6f8cbbdc-8fe1-411b-8a76-2439cb714cf1,feb61d94-e750-4be6-a1f4-dfbaa34e1829,20,2024-11-27 00:00:00+00,2024-12-04 00:00:00+00,loyalty_reward,True,new_customers,active,2024-11-26 00:00:00+00,2024-11-27 00:00:00+00
7abfe748-6143-44db-8c4e-e196d399605e,6f97e777-9055-439c-8547-e515fd691645,20,2025-03-12 00:00:00+00,2025-03-26 00:00:00+00,clearance,False,all_customers,active,2025-03-11 00:00:00+00,2025-03-12 00:00:00+00
1b383b45-029a-4643-8288-b961529c257a,abf20820-e494-48c9-bfcd-d052d4b018bb,15,2025-04-02 00:00:00+00,2025-04-16 00:00:00+00,flash_sale,False,all_customers,active,2025-04-01 00:00:00+00,2025-04-02 00:00:00+00
12fdc456-63b8-43bb-895c-01576162d87a,0c3e5770-c890-486a-9d5c-21a3a916ad7a,5,2025-01-09 00:00:00+00,2025-02-08 00:00:00+00,clearance,False,all_customers,active,2025-01-08 00:00:00+00,2025-01-09 00:00:00+00
80e1367e-795c-4564-8d19-644449b06185,53014949-fe0e-4459-b8ed-d5ed3295f544,40,2025-04-08 00:00:00+00,2025-04-22 00:00:00+00,seasonal_discount,False,all_customers,active,2025-04-07 00:00:00+00,2025-04-08 00:00:00+00
45c459c6-44d1-438f-8098-9c74492ebb4a,a5a8b132-f211-4115-973e-a47c3eb49371,50,2025-03-08 00:00:00+00,2025-03-11 00:00:00+00,bundle_deal,False,all_customers,expired,2025-03-07 00:00:00+00,2025-03-08 00:00:00+00
c92446e1-69b5-439c-87ec-6b9d9cee1648,d3d7e1f1-0061-4585-b38c-de622c968434,5,2024-09-01 00:00:00+00,2024-09-15 00:00:00+00,flash_sale,False,all_customers,active,2024-08-31 00:00:00+00,2024-09-01 00:00:00+00
af741f13-1e77-4e0c-86c6-9bcbc1881f30,bca5cf1a-2339-4e52-9d1c-c5c7d5be6d0a,15,2025-04-01 00:00:00+00,2025-04-15 00:00:00+00,new_customer,True,loyal_customers,expired,2025-03-31 00:00:00+00,2025-04-01 00:00:00+00
d6ead91a-519a-4e86-b891-aa39603ab123,c6113e2e-5199-497a-85bd-cd4a4df8be31,5,2025-04-17 00:00:00+00,2025-04-20 00:00:00+00,clearance,False,all_customers,active,2025-04-16 00:00:00+00,2025-04-17 00:00:00+00
442eea40-f9a9-48dd-82f2-0888ed6cab13,bbc52fc4-e471-4d15-be6b-54b8b616d407,25,2024-10-27 00:00:00+00,2024-11-03 00:00:00+00,new_customer,True,new_customers,expired,2024-10-26 00:00:00+00,2024-10-27 00:00:00+00
6b5e0d34-bb63-4190-82bc-7944f77c9c8a,2576a0c9-8f00-4edf-adb5-33e5ed532014,20,2025-04-26 00:00:00+00,2025-05-10 00:00:00+00,category_promotion,False,all_customers,active,2025-04-25 00:00:00+00,2025-04-26 00:00:00+00
3a5a2200-c6bd-4597-9915-8c32e81c964a,d756867d-c008-4a78-b4c2-e2d79519dc93,10,2024-07-09 00:00:00+00,2024-07-16 00:00:00+00,weekend_deal,True,new_customers,expired,2024-07-08 00:00:00+00,2024-07-09 00:00:00+00
98fb5812-abe9-4802-b9f3-5c3a9c671571,6f49dd79-79b1-402f-8d7b-b3dcc72e7d36,20,2025-09-06 00:00:00+00,2025-10-06 00:00:00+00,loyalty_reward,False,all_customers,active,2025-09-05 00:00:00+00,2025-09-06 00:00:00+00
ab0cf7fd-f05e-423f-8228-97614daa458b,67f82d48-7155-4073-a163-f3f4eb711ea3,10,2024-10-21 00:00:00+00,2024-11-04 00:00:00+00,clearance,False,all_customers,active,2024-10-20 00:00:00+00,2024-10-21 00:00:00+00
7e8b257b-b097-4271-aa3e-b45e5f7e11d7,2e814ebf-7ecf-4ae9-9cbc-39b3a6c21fdd,50,2025-05-04 00:00:00+00,2025-06-03 00:00:00+00,flash_sale,False,all_customers,active,2025-05-03 00:00:00+00,2025-05-04 00:00:00+00
245001d8-005f-4899-9e3c-6ff304bd06c6,864c54ee-1e1b-4165-a549-971da4b7df99,50,2025-06-30 00:00:00+00,2025-07-30 00:00:00+00,category_promotion,False,all_customers,active,2025-06-29 00:00:00+00,2025-06-30 00:00:00+00
cf0c9484-0eff-4154-8ec4-047915f46b69,e21a089c-cfeb-4618-a879-c6302e9d24ea,25,2025-01-11 00:00:00+00,2025-01-14 00:00:00+00,weekend_deal,False,all_customers,active,2025-01-10 00:00:00+00,2025-01-11 00:00:00+00
3fbc9e6d-681f-4f6f-aa12-d9081147db8d,feb61d94-e750-4be6-a1f4-dfbaa34e1829,30,2025-03-26 00:00:00+00,2025-04-09 00:00:00+00,category_promotion,False,all_customers,active,2025-03-25 00:00:00+00,2025-03-26 00:00:00+00
