id,sku,name,name_si,description,description_si,category_id,price,stock_quantity,brand,purchase_frequency,image_url,is_active,created_by,created_at,updated_at
7f92ca2a-2c05-4e42-a842-f7e72f7c5afb,SKU000105,Elephant House Popcorn,,Quality Popcorn by Elephant House,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,786.51,273,Elephant House,medium,,True,,2024-01-07 00:00:00+00,2024-04-10 00:00:00+00
11b402b2-e2ea-4586-8090-105b31d7c31e,SKU000106,Keells Granola Bars,,Quality Granola Bars by Keells,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,158.76,219,Keells,medium,,True,,2024-02-04 00:00:00+00,2024-04-28 00:00:00+00
9ce2817c-1f82-489a-af9b-125652e55799,SKU000107,Anchor Chocolates,,Quality Chocolates by Anchor,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,282.11,167,Anchor,medium,,True,,2024-02-24 00:00:00+00,2024-04-26 00:00:00+00
20f04089-4c6e-4351-ac7f-af3a0327e726,SKU000108,MD Wafers,,Quality Wafers by MD,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,632.86,194,MD,medium,,True,,2024-03-12 00:00:00+00,2024-04-17 00:00:00+00
0ce85a6f-8086-46e2-b2fc-3fa4fe379dc2,SKU000109,Maliban Crackers,,Quality Crackers by Maliban,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,429.21,383,Maliban,medium,,True,,2024-05-18 00:00:00+00,2024-01-14 00:00:00+00
bee9e656-430a-4d9e-bea9-dd7f4c0f51a4,SKU000110,Nestlé Wafers,,Quality Wafers by Nestlé,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,555.1,399,Nestlé,medium,,True,,2024-06-15 00:00:00+00,2024-01-11 00:00:00+00
d580d149-a8ac-4b72-98ab-a4b5e8bdfbe7,SKU000111,Nestlé Chips,,Quality Chips by Nestlé,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,239.55,10,Nestlé,medium,,True,,2024-06-08 00:00:00+00,2024-02-09 00:00:00+00
c2f103f9-fc93-4da6-b252-414924a04d00,SKU000112,Elephant House Nuts,,Quality Nuts by Elephant House,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,431.49,58,Elephant House,medium,,True,,2024-05-24 00:00:00+00,2024-02-25 00:00:00+00
538a82c1-5df6-4226-9d18-095f151b3b12,SKU000113,Unilever Popcorn,,Quality Popcorn by Unilever,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,636.83,85,Unilever,medium,,True,,2024-06-04 00:00:00+00,2024-06-04 00:00:00+00
de04126a-1fbc-427b-b27d-0d7272e2c78c,SKU000114,Kotmale Biscuits,,Quality Biscuits by Kotmale,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,775.3,55,Kotmale,medium,,True,,2024-05-28 00:00:00+00,2024-01-07 00:00:00+00
a6c02b65-2324-4fba-baec-564b9d211132,SKU000115,Raigam Crackers,,Quality Crackers by Raigam,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,377.66,366,Raigam,medium,,True,,2024-02-20 00:00:00+00,2024-01-20 00:00:00+00
8d710570-e1d2-4e1c-82be-790c997db969,SKU000116,Nestlé Granola Bars,,Quality Granola Bars by Nestlé,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,171.33,395,Nestlé,medium,,True,,2024-03-18 00:00:00+00,2024-06-24 00:00:00+00
8e294be6-8e86-478e-a4ac-51a1d25bd1b5,SKU000117,Munchee Granola Bars,,Quality Granola Bars by Munchee,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,657.36,289,Munchee,medium,,True,,2024-01-11 00:00:00+00,2024-03-29 00:00:00+00
e2ab38d1-a46b-4bc1-b62e-29acf037dad8,SKU000118,Tiara Pretzels,,Quality Pretzels by Tiara,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,563.06,35,Tiara,medium,,True,,2024-05-09 00:00:00+00,2024-06-14 00:00:00+00
c5ae183b-ee58-4e76-acb1-8c9fda32fdde,SKU000119,Keells Wafers,,Quality Wafers by Keells,,c45b4de6-23cd-4a7b-b72a-a8e9323c231a,694.7,421,Keells,medium,,True,,2024-05-05 00:00:00+00,2024-01-28 00:00:00+00
00857180-b22e-432c-bf7f-ae18dd7e8bd4,SKU000120,CBL Cleaners,,Quality Cleaners by CBL,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,1026.26,424,CBL,low,,True,,2024-04-27 00:00:00+00,2024-06-30 00:00:00+00
86386d4a-aa68-4c16-b14b-64b2c295e5af,SKU000121,Tiara Shampoo,,Quality Shampoo by Tiara,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,428.98,267,Tiara,low,,True,,2024-06-15 00:00:00+00,2024-03-10 00:00:00+00
57017e54-09a6-4d84-9937-7d4d3dd4c48a,SKU000122,Imported Air Freshener,,Quality Air Freshener by Imported,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,1207.03,238,Imported,low,,True,,2024-04-21 00:00:00+00,2024-05-31 00:00:00+00
cd73ebb5-b644-4cd6-92a8-d0acd15b0b7e,SKU000123,MD Tissues,,Quality Tissues by MD,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,1307.23,425,MD,low,,True,,2024-01-23 00:00:00+00,2024-03-12 00:00:00+00
57c1193a-d620-4daf-8750-ee8f4b5f20de,SKU000124,Nestlé Fabric Softener,,Quality Fabric Softener by Nestlé,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,1175.62,291,Nestlé,low,,True,,2024-06-05 00:00:00+00,2024-06-20 00:00:00+00
32f30162-2cf6-4c22-8c81-298a46bf807c,SKU000125,MD Cleaners,,Quality Cleaners by MD,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,237.31,435,MD,low,,True,,2024-03-24 00:00:00+00,2024-02-16 00:00:00+00
78af2da3-d5fa-45c0-b870-8f0e2a95ae7e,SKU000126,Coca-Cola Fabric Softener,,Quality Fabric Softener by Coca-Cola,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,661.27,132,Coca-Cola,low,,True,,2024-03-28 00:00:00+00,2024-03-12 00:00:00+00
39895292-7f80-459f-a00b-44d2df7a04f3,SKU000127,Unilever Air Freshener,,Quality Air Freshener by Unilever,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,922.53,264,Unilever,low,,True,,2024-02-18 00:00:00+00,2024-01-22 00:00:00+00
da3444e6-ec21-486c-8d36-f17804fff7d3,SKU000128,Tiara Toothpaste,,Quality Toothpaste by Tiara,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,835.15,388,Tiara,low,,True,,2024-03-02 00:00:00+00,2024-06-25 00:00:00+00
4f50b07c-e2b4-489d-9997-0b284785a5c3,SKU000129,Generic Fabric Softener,,Quality Fabric Softener by Generic,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,782.63,8,Generic,low,,True,,2024-01-24 00:00:00+00,2024-03-16 00:00:00+00
dc68f2c0-da41-4885-9d5e-94d85a35544d,SKU000130,Raigam Toothpaste,,Quality Toothpaste by Raigam,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,1099.32,156,Raigam,low,,True,,2024-06-18 00:00:00+00,2024-05-28 00:00:00+00
24d2ad26-456a-4997-b813-0891e20aefd4,SKU000131,Generic Toilet Paper,,Quality Toilet Paper by Generic,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,919.51,176,Generic,low,,True,,2024-04-18 00:00:00+00,2024-05-20 00:00:00+00
0d0c80b5-34d1-49a8-a101-3cf7283dd4b5,SKU000132,CBL Toilet Paper,,Quality Toilet Paper by CBL,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,1113.71,138,CBL,low,,True,,2024-03-19 00:00:00+00,2024-03-05 00:00:00+00
0082f269-ee18-4b95-be80-5574c398a507,SKU000133,Munchee Toothpaste,,Quality Toothpaste by Munchee,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,1137.67,161,Munchee,low,,True,,2024-01-31 00:00:00+00,2024-05-17 00:00:00+00
ceed7043-31c8-453b-82e7-f1992594bddc,SKU000134,Coca-Cola Shampoo,,Quality Shampoo by Coca-Cola,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,481.3,247,Coca-Cola,low,,True,,2024-03-11 00:00:00+00,2024-05-30 00:00:00+00
e1a34d70-eff1-4f1a-8cc1-9122d47e2ea0,SKU000135,Prima Dish Soap,,Quality Dish Soap by Prima,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,1474.66,426,Prima,low,,True,,2024-02-19 00:00:00+00,2024-03-16 00:00:00+00
155c78ea-4411-4a7e-a13d-b7e3399b6cad,SKU000136,CBL Toothpaste,,Quality Toothpaste by CBL,,bc967629-ec82-4ba5-8d01-0dd73203dfcc,433.27,7,CBL,low,,True,,2024-06-30 00:00:00+00,2024-05-16 00:00:00+00
8a5daca6-4589-440b-9bb7-c318cec77089,SKU000137,Unilever Pasta,,Quality Pasta by Unilever,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,400.13,27,Unilever,low,,True,,2024-05-21 00:00:00+00,2024-03-15 00:00:00+00
1f41dfde-3a3f-4b35-ac25-04bb41e29e71,SKU000138,Generic Pasta,,Quality Pasta by Generic,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,525.69,6,Generic,low,,True,,2024-05-26 00:00:00+00,2024-03-13 00:00:00+00
f29cb9b3-b60b-4481-b1ef-f306d893fb43,SKU000139,Generic Quinoa,,Quality Quinoa by Generic,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,1269.03,94,Generic,low,,True,,2024-01-14 00:00:00+00,2024-03-05 00:00:00+00
8c316bc7-bd0b-4ab1-96f9-167fd33fe12a,SKU000140,Munchee Quinoa,,Quality Quinoa by Munchee,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,2108.65,205,Munchee,low,,True,,2024-05-05 00:00:00+00,2024-01-19 00:00:00+00
0d615f62-b92d-4069-8cba-63ed687a59e6,SKU000141,Anchor Semolina,,Quality Semolina by Anchor,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,633.8,415,Anchor,low,,True,,2024-05-24 00:00:00+00,2024-03-18 00:00:00+00
6b346e01-1e4b-4985-8166-7d82d038e8da,SKU000142,Nestlé Red Rice,,Quality Red Rice by Nestlé,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,560.59,391,Nestlé,low,,True,,2024-04-16 00:00:00+00,2024-06-04 00:00:00+00
13f1e118-7bf8-496c-a58b-400a6e2717b5,SKU000143,Nestlé Semolina,,Quality Semolina by Nestlé,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,2006.53,194,Nestlé,low,,True,,2024-04-25 00:00:00+00,2024-04-23 00:00:00+00
84606f66-a58a-4602-aa59-58cc13bfc409,SKU000144,Tiara Flour,,Quality Flour by Tiara,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,971.84,317,Tiara,low,,True,,2024-01-16 00:00:00+00,2024-06-05 00:00:00+00
1b6f18cf-4995-44cc-a5b8-bf86a98877b2,SKU000145,Coca-Cola Red Rice,,Quality Red Rice by Coca-Cola,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,1676.13,135,Coca-Cola,low,,True,,2024-06-18 00:00:00+00,2024-01-21 00:00:00+00
97b99444-4649-45ce-b8bf-76ed5c8c2746,SKU000146,Nestlé Pasta,,Quality Pasta by Nestlé,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,682.39,38,Nestlé,low,,True,,2024-02-10 00:00:00+00,2024-01-01 00:00:00+00
16853063-9d87-4d4f-ae33-78fff7da2b02,SKU000147,Richlife Cereals,,Quality Cereals by Richlife,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,1816.62,240,Richlife,low,,True,,2024-03-15 00:00:00+00,2024-01-09 00:00:00+00
bb3ce28f-ffe5-4e09-8558-a368eea0fa7e,SKU000148,Prima Noodles,,Quality Noodles by Prima,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,1855.3,359,Prima,low,,True,,2024-04-26 00:00:00+00,2024-01-19 00:00:00+00
a304eff3-7944-4a61-b6aa-2c8c32bef682,SKU000149,Unilever Noodles,,Quality Noodles by Unilever,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,2033.22,320,Unilever,low,,True,,2024-05-30 00:00:00+00,2024-06-18 00:00:00+00
849e5d67-cf95-47d4-925b-8b5b6d7d150d,SKU000150,Tiara Noodles,,Quality Noodles by Tiara,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,552.51,115,Tiara,low,,True,,2024-06-14 00:00:00+00,2024-02-08 00:00:00+00
843d3458-3dbc-4702-a113-5ea218ecf684,SKU000151,Elephant House Flour,,Quality Flour by Elephant House,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,457.1,84,Elephant House,low,,True,,2024-03-19 00:00:00+00,2024-06-01 00:00:00+00
c61b11ba-2a8d-4b5b-b8d9-fe717d60c1b2,SKU000152,Prima Semolina,,Quality Semolina by Prima,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,1266.14,239,Prima,low,,True,,2024-06-25 00:00:00+00,2024-03-18 00:00:00+00
654072ae-76b3-4e6b-86db-49dbf9f81368,SKU000153,Unilever Cereals,,Quality Cereals by Unilever,,f3ea5720-0ff6-4924-83d6-226a082bb7e8,1401.04,252,Unilever,low,,True,,2024-04-22 00:00:00+00,2024-01-21 00:00:00+00
cbb0d520-0e94-4130-9850-bdb4abeb6a4b,SKU000154,Anchor Fenugreek,,Quality Fenugreek by Anchor,,c5f493de-2fcf-4a45-9365-5386bd519578,1083.89,376,Anchor,low,,True,,2024-03-23 00:00:00+00,2024-06-03 00:00:00+00
46a76215-3c09-428d-943a-f454481524d9,SKU000155,Keells Pepper,,Quality Pepper by Keells,,c5f493de-2fcf-4a45-9365-5386bd519578,245.89,492,Keells,low,,True,,2024-06-21 00:00:00+00,2024-05-27 00:00:00+00
45cefb80-e89f-4df1-b30a-40ba4d714269,SKU000156,Keells Fenugreek,,Quality Fenugreek by Keells,,c5f493de-2fcf-4a45-9365-5386bd519578,1199.55,344,Keells,low,,True,,2024-03-09 00:00:00+00,2024-05-27 00:00:00+00
25cd82d0-93d0-4f81-afbd-15db5c403a49,SKU000157,Kotmale Chili Powder,,Quality Chili Powder by Kotmale,,c5f493de-2fcf-4a45-9365-5386bd519578,644.03,333,Kotmale,low,,True,,2024-04-23 00:00:00+00,2024-03-12 00:00:00+00
ee954a6e-1928-4d82-8970-aa96eb60e7c1,SKU000158,Tiara Turmeric,,Quality Turmeric by Tiara,,c5f493de-2fcf-4a45-9365-5386bd519578,816.52,251,Tiara,low,,True,,2024-01-24 00:00:00+00,2024-04-30 00:00:00+00
e7a00e50-8e17-4791-bd60-5e86b2a719f9,SKU000159,Tiara Cardamom,,Quality Cardamom by Tiara,,c5f493de-2fcf-4a45-9365-5386bd519578,499.97,343,Tiara,low,,True,,2024-01-27 00:00:00+00,2024-02-11 00:00:00+00
5cae47f4-7296-40b7-984e-7dd56043dc40,SKU000160,Tiara Cardamom 1,,Quality Cardamom by Tiara,,c5f493de-2fcf-4a45-9365-5386bd519578,878.36,147,Tiara,low,,True,,2024-06-18 00:00:00+00,2024-04-12 00:00:00+00
2e4c30bb-ef80-4359-979d-4f7d28249e69,SKU000161,Anchor Coriander,,Quality Coriander by Anchor,,c5f493de-2fcf-4a45-9365-5386bd519578,627.57,161,Anchor,low,,True,,2024-03-05 00:00:00+00,2024-03-23 00:00:00+00
176be7b7-fac4-4c26-8275-8e0f12030cdb,SKU000162,Raigam Curry Powder,,Quality Curry Powder by Raigam,,c5f493de-2fcf-4a45-9365-5386bd519578,1058.16,422,Raigam,low,,True,,2024-01-01 00:00:00+00,2024-06-17 00:00:00+00
9ade66cc-19ca-44ea-9f50-29904c9cfd28,SKU000163,Richlife Coriander,,Quality Coriander by Richlife,,c5f493de-2fcf-4a45-9365-5386bd519578,583.91,96,Richlife,low,,True,,2024-05-12 00:00:00+00,2024-04-02 00:00:00+00
663c7319-64ad-4ddc-9c02-d919ee514d8b,SKU000164,Generic Fenugreek,,Quality Fenugreek by Generic,,c5f493de-2fcf-4a45-9365-5386bd519578,806.68,389,Generic,low,,True,,2024-01-14 00:00:00+00,2024-02-22 00:00:00+00
96812ca7-d4a8-44a0-ad5a-377b4a98cf74,SKU000165,Imported Pepper,,Quality Pepper by Imported,,c5f493de-2fcf-4a45-9365-5386bd519578,287.56,147,Imported,low,,True,,2024-04-22 00:00:00+00,2024-06-27 00:00:00+00
0216bd80-78fa-4738-af1f-e37a35b7dd7f,SKU000166,Munchee Cumin,,Quality Cumin by Munchee,,c5f493de-2fcf-4a45-9365-5386bd519578,180.31,322,Munchee,low,,True,,2024-06-04 00:00:00+00,2024-03-02 00:00:00+00
decb8543-fe35-4ff6-a56c-f6f478a55bb8,SKU000167,Prima Turmeric,,Quality Turmeric by Prima,,c5f493de-2fcf-4a45-9365-5386bd519578,728.38,282,Prima,low,,True,,2024-04-14 00:00:00+00,2024-01-24 00:00:00+00
bd0658a8-21a7-4c0e-91fb-d3c70eb619ef,SKU000168,Munchee Cinnamon,,Quality Cinnamon by Munchee,,c5f493de-2fcf-4a45-9365-5386bd519578,634.52,60,Munchee,low,,True,,2024-06-14 00:00:00+00,2024-02-09 00:00:00+00
6494d8ae-806f-4e69-a0fb-53441c1c7b3d,SKU000169,Prima Cumin,,Quality Cumin by Prima,,c5f493de-2fcf-4a45-9365-5386bd519578,684.32,139,Prima,low,,True,,2024-04-16 00:00:00+00,2024-05-03 00:00:00+00
292e37cf-910d-49c5-a4bc-506bd65a0c30,SKU000170,Nestlé Cumin,,Quality Cumin by Nestlé,,c5f493de-2fcf-4a45-9365-5386bd519578,629.63,74,Nestlé,low,,True,,2024-04-08 00:00:00+00,2024-02-18 00:00:00+00
9aba524f-210b-4eee-930e-fd9f7fc1cef0,SKU000171,Maliban Frozen Fish,,Quality Frozen Fish by Maliban,,084b585e-a208-4b5a-a475-0104e2c59c66,842.0,404,Maliban,low,,True,,2024-04-16 00:00:00+00,2024-03-28 00:00:00+00
6b052b28-f28a-4bb5-b729-a89bde9f3712,SKU000172,Keells Frozen Pizza,,Quality Frozen Pizza by Keells,,084b585e-a208-4b5a-a475-0104e2c59c66,852.54,152,Keells,low,,True,,2024-05-30 00:00:00+00,2024-05-28 00:00:00+00
3e5bcc82-fc37-4bcb-a19f-610ade0d4baa,SKU000173,Elephant House Frozen Peas,,Quality Frozen Peas by Elephant House,,084b585e-a208-4b5a-a475-0104e2c59c66,1114.48,247,Elephant House,low,,True,,2024-03-29 00:00:00+00,2024-03-26 00:00:00+00
b6f7df1c-d2a7-4653-b791-2f542ca12e7e,SKU000174,Richlife Frozen Corn,,Quality Frozen Corn by Richlife,,084b585e-a208-4b5a-a475-0104e2c59c66,1892.56,445,Richlife,low,,True,,2024-02-18 00:00:00+00,2024-06-27 00:00:00+00
5f691255-ef66-43b4-9e83-b24c4db0d8ae,SKU000175,Raigam Frozen Chicken,,Quality Frozen Chicken by Raigam,,084b585e-a208-4b5a-a475-0104e2c59c66,773.7,397,Raigam,low,,True,,2024-04-15 00:00:00+00,2024-01-12 00:00:00+00
8f212006-d7c6-4057-94a0-9372754030f8,SKU000176,Generic Frozen Dumplings,,Quality Frozen Dumplings by Generic,,084b585e-a208-4b5a-a475-0104e2c59c66,1528.36,415,Generic,low,,True,,2024-04-07 00:00:00+00,2024-04-08 00:00:00+00
d80707db-2580-4bc5-ac34-2b018b23d618,SKU000177,Generic Frozen Fish,,Quality Frozen Fish by Generic,,084b585e-a208-4b5a-a475-0104e2c59c66,1943.72,64,Generic,low,,True,,2024-05-08 00:00:00+00,2024-05-31 00:00:00+00
9e534ea9-4f6b-49b1-b54d-3847a3b53ba4,SKU000178,Munchee Frozen Dumplings,,Quality Frozen Dumplings by Munchee,,084b585e-a208-4b5a-a475-0104e2c59c66,1798.7,225,Munchee,low,,True,,2024-01-26 00:00:00+00,2024-05-14 00:00:00+00
c2586046-331b-4e81-a39c-fd0407166bbc,SKU000179,Keells Frozen Peas,,Quality Frozen Peas by Keells,,084b585e-a208-4b5a-a475-0104e2c59c66,1555.91,209,Keells,low,,True,,2024-06-16 00:00:00+00,2024-02-09 00:00:00+00
3d3e0e02-c093-4be0-8fcf-201df2a8f274,SKU000180,Generic Frozen Fries,,Quality Frozen Fries by Generic,,084b585e-a208-4b5a-a475-0104e2c59c66,1650.44,135,Generic,low,,True,,2024-03-27 00:00:00+00,2024-06-08 00:00:00+00
40083e3c-fbac-496d-9206-6749446ece3a,SKU000181,Maliban Frozen Corn,,Quality Frozen Corn by Maliban,,084b585e-a208-4b5a-a475-0104e2c59c66,1762.82,436,Maliban,low,,True,,2024-06-21 00:00:00+00,2024-05-16 00:00:00+00
c5e32569-e373-410d-9245-99cf90411d85,SKU000182,MD Frozen Corn,,Quality Frozen Corn by MD,,084b585e-a208-4b5a-a475-0104e2c59c66,1402.88,454,MD,low,,True,,2024-05-04 00:00:00+00,2024-05-18 00:00:00+00
dcd0eed1-d0ab-4075-ad6f-087759b5748e,SKU000183,Maliban Frozen Vegetables,,Quality Frozen Vegetables by Maliban,,084b585e-a208-4b5a-a475-0104e2c59c66,775.63,350,Maliban,low,,True,,2024-03-14 00:00:00+00,2024-02-28 00:00:00+00
c90cebd4-6227-4080-9442-a4b198d3a454,SKU000184,Tiara Frozen Fries,,Quality Frozen Fries by Tiara,,084b585e-a208-4b5a-a475-0104e2c59c66,1965.34,389,Tiara,low,,True,,2024-06-11 00:00:00+00,2024-06-29 00:00:00+00
1f842530-d2e9-441c-ac95-7888c8a114ab,SKU000185,Richlife Frozen Fries,,Quality Frozen Fries by Richlife,,084b585e-a208-4b5a-a475-0104e2c59c66,666.18,153,Richlife,low,,True,,2024-01-08 00:00:00+00,2024-01-12 00:00:00+00
d3b74116-cb2a-4943-b1c9-afcf00256840,SKU000186,Anchor Frozen Dumplings,,Quality Frozen Dumplings by Anchor,,084b585e-a208-4b5a-a475-0104e2c59c66,869.39,191,Anchor,low,,True,,2024-04-20 00:00:00+00,2024-02-07 00:00:00+00
49d795a8-3f7d-4e32-be50-d88f2b72aad7,SKU000187,Store Brand Canned Vegetables,,Quality Canned Vegetables by Store Brand,,c4391593-cb29-4a96-830d-144c4ccd3f5e,447.23,349,Store Brand,low,,True,,2024-02-16 00:00:00+00,2024-02-13 00:00:00+00
36f39158-2eed-403a-ad70-8f56017a3397,SKU000188,Maliban Canned Fruits,,Quality Canned Fruits by Maliban,,c4391593-cb29-4a96-830d-144c4ccd3f5e,565.7,195,Maliban,low,,True,,2024-06-07 00:00:00+00,2024-06-23 00:00:00+00
65c407ec-ffd2-4121-8bd5-25f2bcaea1e7,SKU000189,Generic Canned Vegetables,,Quality Canned Vegetables by Generic,,c4391593-cb29-4a96-830d-144c4ccd3f5e,747.7,73,Generic,low,,True,,2024-02-29 00:00:00+00,2024-04-28 00:00:00+00
2d06288d-f390-436a-bc43-d941ac29cd8a,SKU000190,Richlife Sauces,,Quality Sauces by Richlife,,c4391593-cb29-4a96-830d-144c4ccd3f5e,353.2,4,Richlife,low,,True,,2024-04-29 00:00:00+00,2024-03-14 00:00:00+00
af91a5de-96d4-427d-9920-e9928b27c06d,SKU000191,Maliban Canned Fruits 1,,Quality Canned Fruits by Maliban,,c4391593-cb29-4a96-830d-144c4ccd3f5e,465.04,176,Maliban,low,,True,,2024-05-30 00:00:00+00,2024-03-17 00:00:00+00
8e66d8a7-0b56-4392-b277-8964cda018bc,SKU000192,Unilever Canned Tomatoes,,Quality Canned Tomatoes by Unilever,,c4391593-cb29-4a96-830d-144c4ccd3f5e,474.1,154,Unilever,low,,True,,2024-02-20 00:00:00+00,2024-04-08 00:00:00+00
186dd216-2a6f-4eec-a59c-0c52a669badf,SKU000193,Munchee Canned Soup,,Quality Canned Soup by Munchee,,c4391593-cb29-4a96-830d-144c4ccd3f5e,342.32,292,Munchee,low,,True,,2024-04-01 00:00:00+00,2024-05-27 00:00:00+00
d482c9a7-5c46-4155-b14c-a8a6d13ad895,SKU000194,Prima Sauces,,Quality Sauces by Prima,,c4391593-cb29-4a96-830d-144c4ccd3f5e,213.16,424,Prima,low,,True,,2024-06-17 00:00:00+00,2024-04-11 00:00:00+00
efa76c30-c2ca-482b-8dad-2bf7028f6e23,SKU000195,Keells Sauces,,Quality Sauces by Keells,,c4391593-cb29-4a96-830d-144c4ccd3f5e,539.56,351,Keells,low,,True,,2024-01-13 00:00:00+00,2024-06-04 00:00:00+00
f30e8fdc-11e7-408f-b16d-c58de1f39d2f,SKU000196,Prima Canned Soup,,Quality Canned Soup by Prima,,c4391593-cb29-4a96-830d-144c4ccd3f5e,665.44,117,Prima,low,,True,,2024-06-04 00:00:00+00,2024-03-31 00:00:00+00
416d35b4-1b8c-4053-aa62-cf85ecbdafff,SKU000197,Coca-Cola Canned Vegetables,,Quality Canned Vegetables by Coca-Cola,,c4391593-cb29-4a96-830d-144c4ccd3f5e,572.53,347,Coca-Cola,low,,True,,2024-06-17 00:00:00+00,2024-06-23 00:00:00+00
6e1eaca7-2885-441d-aaae-53c88d83576d,SKU000198,Munchee Canned Fruits,,Quality Canned Fruits by Munchee,,c4391593-cb29-4a96-830d-144c4ccd3f5e,742.04,330,Munchee,low,,True,,2024-01-11 00:00:00+00,2024-03-20 00:00:00+00
717912d0-d2ae-4d47-8ae1-5e42b8f98271,SKU000199,Anchor Canned Soup,,Quality Canned Soup by Anchor,,c4391593-cb29-4a96-830d-144c4ccd3f5e,547.74,374,Anchor,low,,True,,2024-02-03 00:00:00+00,2024-01-24 00:00:00+00
52584ff4-62ba-44b1-a721-559bb5c1e813,SKU000200,MD Sauces,,Quality Sauces by MD,,c4391593-cb29-4a96-830d-144c4ccd3f5e,648.49,89,MD,low,,True,,2024-02-21 00:00:00+00,2024-02-03 00:00:00+00
6b6e623d-ef85-4f2d-a746-00a4725e2953,SKU000201,Store Brand Canned Corn,,Quality Canned Corn by Store Brand,,c4391593-cb29-4a96-830d-144c4ccd3f5e,501.08,139,Store Brand,low,,True,,2024-02-12 00:00:00+00,2024-03-06 00:00:00+00
948e8cf9-5c2f-419a-b9cf-514bf46c6dcd,SKU000202,Prima Canned Soup 1,,Quality Canned Soup by Prima,,c4391593-cb29-4a96-830d-144c4ccd3f5e,647.94,173,Prima,low,,True,,2024-01-30 00:00:00+00,2024-04-29 00:00:00+00
1724b413-0eda-41b2-b9c6-f80bea738244,SKU000203,Elephant House Baby Food,,Quality Baby Food by Elephant House,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,1959.13,115,Elephant House,medium,,True,,2024-06-22 00:00:00+00,2024-06-21 00:00:00+00
cc94ef32-0553-459b-9ed0-8d0bbd742afc,SKU000204,Imported Baby Shampoo,,Quality Baby Shampoo by Imported,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,1104.71,404,Imported,medium,,True,,2024-04-11 00:00:00+00,2024-01-04 00:00:00+00
036b34fd-d8de-4dcf-9ac3-57b16fdaeb82,SKU000205,Imported Wet Wipes,,Quality Wet Wipes by Imported,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,571.9,188,Imported,medium,,True,,2024-06-21 00:00:00+00,2024-06-21 00:00:00+00
d9474a38-ecd4-4219-978f-e49661cb612e,SKU000206,Raigam Wet Wipes,,Quality Wet Wipes by Raigam,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,2109.32,481,Raigam,medium,,True,,2024-04-05 00:00:00+00,2024-01-28 00:00:00+00
31a73c0a-86bb-4f47-83b1-a79ac2a74d95,SKU000207,Generic Baby Soap,,Quality Baby Soap by Generic,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,355.05,452,Generic,medium,,True,,2024-05-23 00:00:00+00,2024-03-24 00:00:00+00
