id,order_number,user_id,status,subtotal,discount,tax,total,shipping_address,billing_address,notes,created_at,updated_at
55e66a45-8d25-47e3-88a9-d3d34a8a48f5,ORD00001425,053baa04-cdad-472d-adb2-9407dafc0b93,delivered,26247.8,0.0,1312.39,27560.19,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-10-22 00:00:00+00,2025-10-22 00:00:00+00
6e349621-6a77-470c-9625-d2702750557d,ORD00001426,053baa04-cdad-472d-adb2-9407dafc0b93,delivered,3090.01,0.0,154.5,3244.51,"Matara, Sri Lanka","Matara, Sri Lanka",,2024-10-18 00:00:00+00,2024-10-18 00:00:00+00
8d088ac8-9a5c-49b3-a725-45a396e07823,ORD00001427,053baa04-cdad-472d-adb2-9407dafc0b93,confirmed,16833.04,0.0,841.65,17674.69,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-04-27 00:00:00+00,2025-04-27 00:00:00+00
e1c28457-6ce5-40c9-912f-66216950635d,ORD00001428,053baa04-cdad-472d-adb2-9407dafc0b93,delivered,15445.35,0.0,772.27,16217.62,"Matara, Sri Lanka","Matara, Sri Lanka",,2024-07-15 00:00:00+00,2024-07-15 00:00:00+00
1df188f1-4d01-4d57-8395-4bd545c07699,ORD00001429,053baa04-cdad-472d-adb2-9407dafc0b93,processing,33186.7,0.0,1659.34,34846.04,"Matara, Sri Lanka","Matara, Sri Lanka",,2024-11-20 00:00:00+00,2024-11-20 00:00:00+00
16d6d204-ecf4-4022-9870-3546119c4524,ORD00001430,72410929-0fd3-467d-a729-a94a6e7fe94d,shipped,22603.93,0.0,1130.2,23734.13,"Negombo, Sri Lanka","Negombo, Sri Lanka",,2025-04-20 00:00:00+00,2025-04-20 00:00:00+00
c156226d-1baf-41ba-b8bb-dc6086f86b5a,ORD00001431,72410929-0fd3-467d-a729-a94a6e7fe94d,delivered,6084.54,0.0,304.23,6388.77,"Negombo, Sri Lanka","Negombo, Sri Lanka",,2024-07-05 00:00:00+00,2024-07-05 00:00:00+00
032f3d12-6dd3-455d-b08d-4e1022b1e28c,ORD00001432,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,30640.98,0.0,1532.05,32173.03,"None, Sri Lanka","None, Sri Lanka",,2024-09-20 00:00:00+00,2024-09-20 00:00:00+00
ca44e601-d5b1-46a0-ad83-b69ea7f72112,ORD00001433,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,29553.19,0.0,1477.66,31030.85,"None, Sri Lanka","None, Sri Lanka",,2024-08-04 00:00:00+00,2024-08-04 00:00:00+00
254e6747-33af-4679-824c-9427c3d345f6,ORD00001434,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,19062.34,0.0,953.12,20015.46,"None, Sri Lanka","None, Sri Lanka",,2025-06-15 00:00:00+00,2025-06-15 00:00:00+00
30fe46e9-7c1a-40d2-835f-76179914b7b1,ORD00001435,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,29777.48,0.0,1488.87,31266.35,"None, Sri Lanka","None, Sri Lanka",,2024-12-29 00:00:00+00,2024-12-29 00:00:00+00
487be74b-0391-4b3e-b06a-216b3cc36dbf,ORD00001436,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,37915.58,0.0,1895.78,39811.36,"None, Sri Lanka","None, Sri Lanka",,2024-10-24 00:00:00+00,2024-10-24 00:00:00+00
49fe8c87-8d68-4b7a-9ee8-f3067e8b7d3b,ORD00001437,79578d84-8c90-48b5-aa13-f96818a02fed,cancelled,28685.08,0.0,1434.25,30119.33,"None, Sri Lanka","None, Sri Lanka",,2025-01-31 00:00:00+00,2025-01-31 00:00:00+00
c105076d-f2a6-4276-90ff-1c856c00cbb4,ORD00001438,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,15587.75,4844.92,779.39,11522.22,"None, Sri Lanka","None, Sri Lanka",,2025-05-25 00:00:00+00,2025-05-25 00:00:00+00
57d5c420-83f6-4433-ae42-9960e977e9ab,ORD00001439,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,18728.97,0.0,936.45,19665.42,"None, Sri Lanka","None, Sri Lanka",,2024-11-26 00:00:00+00,2024-11-26 00:00:00+00
fb6a75d2-6550-4543-8b05-20bc08b54343,ORD00001440,79578d84-8c90-48b5-aa13-f96818a02fed,cancelled,18346.13,0.0,917.31,19263.44,"None, Sri Lanka","None, Sri Lanka",,2025-01-01 00:00:00+00,2025-01-01 00:00:00+00
60af00ac-a15d-4c9d-b8bd-f88b1ae9b132,ORD00001441,79578d84-8c90-48b5-aa13-f96818a02fed,processing,4602.86,0.0,230.14,4833.0,"None, Sri Lanka","None, Sri Lanka",,2024-12-06 00:00:00+00,2024-12-06 00:00:00+00
5b952ff4-d5fb-486e-82dc-8f2a774c9f29,ORD00001442,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,5778.97,0.0,288.95,6067.92,"None, Sri Lanka","None, Sri Lanka",,2025-12-05 00:00:00+00,2025-12-05 00:00:00+00
b4299866-52d6-4aad-8651-b02dfa8b3033,ORD00001443,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,9557.26,0.0,477.86,10035.12,"None, Sri Lanka","None, Sri Lanka",,2025-03-14 00:00:00+00,2025-03-14 00:00:00+00
acbaf807-da8d-4f1b-910e-cedb94ce355e,ORD00001444,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,11897.47,0.0,594.87,12492.34,"None, Sri Lanka","None, Sri Lanka",,2025-12-25 00:00:00+00,2025-12-25 00:00:00+00
585db5c4-db01-4bca-a34c-a414dd88f836,ORD00001445,79578d84-8c90-48b5-aa13-f96818a02fed,shipped,14951.07,0.0,747.55,15698.62,"None, Sri Lanka","None, Sri Lanka",,2025-01-12 00:00:00+00,2025-01-12 00:00:00+00
a79f767d-78d7-46bd-8f94-29eeb7ced622,ORD00001446,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,1487.92,0.0,74.4,1562.32,"None, Sri Lanka","None, Sri Lanka",,2025-12-20 00:00:00+00,2025-12-20 00:00:00+00
fe699016-5b66-49d2-8aef-e3094b33edcc,ORD00001447,79578d84-8c90-48b5-aa13-f96818a02fed,delivered,8011.22,0.0,400.56,8411.78,"None, Sri Lanka","None, Sri Lanka",,2025-05-18 00:00:00+00,2025-05-18 00:00:00+00
c20ac17f-c2a6-4d56-87fd-aca87839c8a9,ORD00001448,a6737266-f7a9-4f15-a7f1-bd74dfedca8a,delivered,5472.35,0.0,273.62,5745.97,"Colombo, Sri Lanka","Colombo, Sri Lanka",,2025-07-06 00:00:00+00,2025-07-06 00:00:00+00
56311202-fd9f-401f-ac84-c33c322b6d22,ORD00001449,a6737266-f7a9-4f15-a7f1-bd74dfedca8a,delivered,29430.28,0.0,1471.51,30901.79,"Colombo, Sri Lanka","Colombo, Sri Lanka",,2025-02-04 00:00:00+00,2025-02-04 00:00:00+00
3e5bdf15-672d-4e7a-a3a4-1520b9c5c740,ORD00001450,a6737266-f7a9-4f15-a7f1-bd74dfedca8a,shipped,12866.69,0.0,643.33,13510.02,"Colombo, Sri Lanka","Colombo, Sri Lanka",,2025-03-03 00:00:00+00,2025-03-03 00:00:00+00
4dd65f79-e618-4780-b65c-b54974ee1da1,ORD00001451,a6737266-f7a9-4f15-a7f1-bd74dfedca8a,delivered,14890.94,0.0,744.55,15635.49,"Colombo, Sri Lanka","Colombo, Sri Lanka",,2024-11-25 00:00:00+00,2024-11-25 00:00:00+00
1dd2984e-e777-4476-aa9d-9caf0a62335e,ORD00001452,9362b769-c478-4f0d-882a-f986613c8ddd,confirmed,5404.13,0.0,270.21,5674.34,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-06-26 00:00:00+00,2025-06-26 00:00:00+00
9efa2f34-4cad-4c2a-a4d7-d447a6effced,ORD00001453,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,213.16,0.0,10.66,223.82,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-07-27 00:00:00+00,2025-07-27 00:00:00+00
83f5a05e-249b-4123-898d-8f9e4c326206,ORD00001454,9362b769-c478-4f0d-882a-f986613c8ddd,processing,31519.8,0.0,1575.99,33095.79,"Matara, Sri Lanka","Matara, Sri Lanka",,2024-08-31 00:00:00+00,2024-08-31 00:00:00+00
7385481d-d73a-4342-97ac-6f28a7abdf2b,ORD00001455,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,24033.92,0.0,1201.7,25235.62,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-02-12 00:00:00+00,2025-02-12 00:00:00+00
5f50ab1b-52b0-4c8f-9af2-886dabf3583d,ORD00001456,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,20768.3,0.0,1038.42,21806.72,"Matara, Sri Lanka","Matara, Sri Lanka",,2024-09-08 00:00:00+00,2024-09-08 00:00:00+00
a4773601-3e12-4551-92d0-219a44a9cbc2,ORD00001457,9362b769-c478-4f0d-882a-f986613c8ddd,shipped,2977.35,0.0,148.87,3126.22,"Matara, Sri Lanka","Matara, Sri Lanka",,2024-12-17 00:00:00+00,2024-12-17 00:00:00+00
f8a099f2-da53-4a3a-9fed-35d592283cb9,ORD00001458,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,4438.61,0.0,221.93,4660.54,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-07-01 00:00:00+00,2025-07-01 00:00:00+00
64b143ff-6c79-41c2-8d06-61739dbe16d6,ORD00001459,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,1714.86,0.0,85.74,1800.6,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-09-25 00:00:00+00,2025-09-25 00:00:00+00
50b0e9f1-d0b8-4c68-89fe-26b4e6ca4274,ORD00001460,9362b769-c478-4f0d-882a-f986613c8ddd,processing,18162.05,148.79,908.1,18921.36,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-09-14 00:00:00+00,2025-09-14 00:00:00+00
2f71d04c-625f-4551-90dd-fdf559026837,ORD00001461,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,33029.88,0.0,1651.49,34681.37,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-03-03 00:00:00+00,2025-03-03 00:00:00+00
7dbecde7-2d70-4af9-a781-0b2aa049ee05,ORD00001462,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,20171.42,0.0,1008.57,21179.99,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-03-09 00:00:00+00,2025-03-09 00:00:00+00
1458edf6-76de-4b59-9894-5db8fbb2b492,ORD00001463,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,3241.71,0.0,162.09,3403.8,"Matara, Sri Lanka","Matara, Sri Lanka",,2024-11-06 00:00:00+00,2024-11-06 00:00:00+00
04756b00-3c37-44bf-876a-ee02782dbc2d,ORD00001464,9362b769-c478-4f0d-882a-f986613c8ddd,shipped,1167.3,0.0,58.37,1225.67,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-11-07 00:00:00+00,2025-11-07 00:00:00+00
7780b7e0-91d4-428e-8216-666b96b26e1d,ORD00001465,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,56078.41,0.0,2803.92,58882.33,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-02-23 00:00:00+00,2025-02-23 00:00:00+00
0cb03f2f-04c8-475f-a2a6-2d087e3f05c0,ORD00001466,9362b769-c478-4f0d-882a-f986613c8ddd,confirmed,1537.17,0.0,76.86,1614.03,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-09-27 00:00:00+00,2025-09-27 00:00:00+00
775dc527-ccda-43e1-9d33-2755894bc688,ORD00001467,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,32929.71,0.0,1646.49,34576.2,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-04-26 00:00:00+00,2025-04-26 00:00:00+00
7df30831-a328-445b-aafd-1ea12927208c,ORD00001468,9362b769-c478-4f0d-882a-f986613c8ddd,delivered,479.1,0.0,23.96,503.06,"Matara, Sri Lanka","Matara, Sri Lanka",,2025-06-02 00:00:00+00,2025-06-02 00:00:00+00
9054dab3-61fb-4ce4-bea4-417fd9cf2707,ORD00001469,2e7f3a15-f83b-4642-9496-575f86b62d58,delivered,28486.43,177.51,1424.32,29733.24,"Jaffna, Sri Lanka","Jaffna, Sri Lanka",,2025-09-14 00:00:00+00,2025-09-14 00:00:00+00
c4c9f484-63c1-4959-a039-377b3e3203cb,ORD00001470,2e7f3a15-f83b-4642-9496-575f86b62d58,confirmed,8089.66,0.0,404.48,8494.14,"Jaffna, Sri Lanka","Jaffna, Sri Lanka",,2025-07-11 00:00:00+00,2025-07-11 00:00:00+00
a253d398-5e91-4861-bfa3-a45ffc63e2ee,ORD00001471,2e7f3a15-f83b-4642-9496-575f86b62d58,delivered,48443.11,0.0,2422.16,50865.27,"Jaffna, Sri Lanka","Jaffna, Sri Lanka",,2025-10-23 00:00:00+00,2025-10-23 00:00:00+00
47e9f22f-afc4-432d-b640-7533b449f534,ORD00001472,2e7f3a15-f83b-4642-9496-575f86b62d58,cancelled,15815.85,0.0,790.79,16606.64,"Jaffna, Sri Lanka","Jaffna, Sri Lanka",,2025-08-03 00:00:00+00,2025-08-03 00:00:00+00
28456190-e7a4-4498-97dc-5b8007d79a28,ORD00001473,2e7f3a15-f83b-4642-9496-575f86b62d58,delivered,12794.74,0.0,639.74,13434.48,"Jaffna, Sri Lanka","Jaffna, Sri Lanka",,2024-10-07 00:00:00+00,2024-10-07 00:00:00+00
cfb22cde-f3a7-48fc-bdf4-5d52dcc21433,ORD00001474,2e7f3a15-f83b-4642-9496-575f86b62d58,delivered,25354.13,0.0,1267.71,26621.84,"Jaffna, Sri Lanka","Jaffna, Sri Lanka",,2025-11-27 00:00:00+00,2025-11-27 00:00:00+00
a88e47a3-f74e-40cc-a6f8-5448def5d582,ORD00001475,2d62c8a3-63fc-47ef-9dba-207d7a25a035,delivered,46623.44,0.0,2331.17,48954.61,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-09-03 00:00:00+00,2025-09-03 00:00:00+00
566e432b-9421-45de-9279-8a24661a61a1,ORD00001476,2d62c8a3-63fc-47ef-9dba-207d7a25a035,shipped,34918.3,395.26,1745.92,36268.96,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2024-12-16 00:00:00+00,2024-12-16 00:00:00+00
585a04cd-91cd-4493-ab91-ca2feacaef59,ORD00001477,2d62c8a3-63fc-47ef-9dba-207d7a25a035,pending,14040.0,0.0,702.0,14742.0,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-11-18 00:00:00+00,2025-11-18 00:00:00+00
749e9fec-bd87-45c7-94c4-b50b041ccbac,ORD00001478,2d62c8a3-63fc-47ef-9dba-207d7a25a035,pending,18401.07,0.0,920.05,19321.12,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-08-25 00:00:00+00,2025-08-25 00:00:00+00
d48f11de-6b75-4bae-92fa-1ec49f9e91ab,ORD00001479,2d62c8a3-63fc-47ef-9dba-207d7a25a035,processing,18883.87,0.0,944.19,19828.06,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2024-12-13 00:00:00+00,2024-12-13 00:00:00+00
02ff90ca-d15c-461c-9dbc-66f44158e45c,ORD00001480,2d62c8a3-63fc-47ef-9dba-207d7a25a035,delivered,32693.43,0.0,1634.67,34328.1,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-08-25 00:00:00+00,2025-08-25 00:00:00+00
506779c0-6be5-4ec6-a801-9e2b62f48994,ORD00001481,2d62c8a3-63fc-47ef-9dba-207d7a25a035,processing,21230.87,0.0,1061.54,22292.41,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-05-28 00:00:00+00,2025-05-28 00:00:00+00
161da09b-9ec7-4b79-98ac-fb981167a82f,ORD00001482,2d62c8a3-63fc-47ef-9dba-207d7a25a035,confirmed,17903.98,0.0,895.2,18799.18,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-06-26 00:00:00+00,2025-06-26 00:00:00+00
4b73f83b-a0cd-456a-b1e6-35c57a4c24f8,ORD00001483,2d62c8a3-63fc-47ef-9dba-207d7a25a035,processing,34887.63,0.0,1744.38,36632.01,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-10-13 00:00:00+00,2025-10-13 00:00:00+00
40934f74-cc04-44a2-acfb-bf00227f37eb,ORD00001484,2d62c8a3-63fc-47ef-9dba-207d7a25a035,shipped,6556.06,0.0,327.8,6883.86,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-09-05 00:00:00+00,2025-09-05 00:00:00+00
0028dc85-54f4-466a-813b-d0bbfbde866c,ORD00001485,2d62c8a3-63fc-47ef-9dba-207d7a25a035,delivered,23522.43,0.0,1176.12,24698.55,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2024-07-22 00:00:00+00,2024-07-22 00:00:00+00
8627deb2-b4a3-4801-80ab-2f684f786a03,ORD00001486,2d62c8a3-63fc-47ef-9dba-207d7a25a035,shipped,6518.59,0.0,325.93,6844.52,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-05-27 00:00:00+00,2025-05-27 00:00:00+00
7ebc8550-41e9-44f4-a80f-d67e5633ab9c,ORD00001487,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,delivered,10993.95,0.0,549.7,11543.65,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-02-15 00:00:00+00,2025-02-15 00:00:00+00
d70c01ff-2bec-41c6-b95e-a4bc5dbdbd5d,ORD00001488,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,processing,17100.94,0.0,855.05,17955.99,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-02-15 00:00:00+00,2025-02-15 00:00:00+00
cd0ba64a-f520-4529-a330-8fbe6de85f99,ORD00001489,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,delivered,831.74,0.0,41.59,873.33,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-06-22 00:00:00+00,2025-06-22 00:00:00+00
2e04eac7-8f96-4eba-905e-b415ded9e40b,ORD00001490,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,delivered,26453.05,0.0,1322.65,27775.7,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2024-12-08 00:00:00+00,2024-12-08 00:00:00+00
c8442eae-d73f-40cc-8e55-e0aca8fcf64c,ORD00001491,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,delivered,16763.14,0.0,838.16,17601.3,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2024-12-25 00:00:00+00,2024-12-25 00:00:00+00
faa0b38f-def9-4b02-ac6b-04698cda2a1b,ORD00001492,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,delivered,31639.93,0.0,1582.0,33221.93,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-10-01 00:00:00+00,2025-10-01 00:00:00+00
5c31335f-1c41-4521-b1d7-4529016d48a1,ORD00001493,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,confirmed,8291.56,0.0,414.58,8706.14,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-05-24 00:00:00+00,2025-05-24 00:00:00+00
b0b06e1c-3f5e-4c05-875f-714b1b715e9e,ORD00001494,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,confirmed,6232.33,0.0,311.62,6543.95,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2024-11-22 00:00:00+00,2024-11-22 00:00:00+00
0527eca7-b363-4e34-b99b-4a25e5eb270f,ORD00001495,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,confirmed,6717.67,0.0,335.88,7053.55,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2024-07-03 00:00:00+00,2024-07-03 00:00:00+00
3fa39d80-304b-48dc-9dba-2954e89ce7c6,ORD00001496,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,shipped,3177.54,0.0,158.88,3336.42,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-12-31 00:00:00+00,2025-12-31 00:00:00+00
e5d83abb-01dc-4389-b614-d66db78a3843,ORD00001497,c2dc6c54-bf2b-4cb7-80d7-1afd5b1c3702,delivered,5424.92,0.0,271.25,5696.17,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-05-06 00:00:00+00,2025-05-06 00:00:00+00
fa122541-4c0d-4f7f-8e84-d5c9fe7941e0,ORD00001498,091a5df0-f2f4-4149-b8ef-57eea1290754,confirmed,11753.63,0.0,587.68,12341.31,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-12-10 00:00:00+00,2025-12-10 00:00:00+00
1330fb7e-9130-4896-b020-39de0e12475b,ORD00001499,091a5df0-f2f4-4149-b8ef-57eea1290754,pending,5572.42,0.0,278.62,5851.04,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-04-01 00:00:00+00,2025-04-01 00:00:00+00
e31e6ec4-c0bb-4868-ae4d-ce884036daab,ORD00001500,091a5df0-f2f4-4149-b8ef-57eea1290754,delivered,4479.03,0.0,223.95,4702.98,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2024-10-24 00:00:00+00,2024-10-24 00:00:00+00
f88e5d2d-38a7-4df8-9a1c-42c86e3f322d,ORD00001501,091a5df0-f2f4-4149-b8ef-57eea1290754,shipped,20595.11,0.0,1029.76,21624.87,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-02-12 00:00:00+00,2025-02-12 00:00:00+00
dc638963-efa8-4da5-bf7d-a501f6185f0e,ORD00001502,091a5df0-f2f4-4149-b8ef-57eea1290754,pending,10439.68,0.0,521.98,10961.66,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-09-02 00:00:00+00,2025-09-02 00:00:00+00
193b328c-73c3-4c76-ab16-7ef6762bca58,ORD00001503,091a5df0-f2f4-4149-b8ef-57eea1290754,confirmed,32348.31,0.0,1617.42,33965.73,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2024-10-26 00:00:00+00,2024-10-26 00:00:00+00
c188ee9e-4947-4074-b921-d8391727de41,ORD00001504,091a5df0-f2f4-4149-b8ef-57eea1290754,pending,37832.52,0.0,1891.63,39724.15,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2024-11-30 00:00:00+00,2024-11-30 00:00:00+00
cf8a3086-41e2-44a3-b0d9-17e15b4ff4ad,ORD00001505,091a5df0-f2f4-4149-b8ef-57eea1290754,delivered,16475.94,0.0,823.8,17299.74,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-04-04 00:00:00+00,2025-04-04 00:00:00+00
42434a67-df65-460a-83b4-8b1a6f37621f,ORD00001506,091a5df0-f2f4-4149-b8ef-57eea1290754,shipped,28837.74,0.0,1441.89,30279.63,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-07-30 00:00:00+00,2025-07-30 00:00:00+00
94d0cc87-89e0-4d57-aa2c-ca2be784044c,ORD00001507,091a5df0-f2f4-4149-b8ef-57eea1290754,processing,44700.38,0.0,2235.02,46935.4,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-11-29 00:00:00+00,2025-11-29 00:00:00+00
39586a35-1c79-41d0-af69-a709af0da78c,ORD00001508,091a5df0-f2f4-4149-b8ef-57eea1290754,confirmed,15067.08,0.0,753.35,15820.43,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2024-12-15 00:00:00+00,2024-12-15 00:00:00+00
9cead668-7729-4c83-bc43-414b950212a6,ORD00001509,091a5df0-f2f4-4149-b8ef-57eea1290754,delivered,7524.75,0.0,376.24,7900.99,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2024-11-15 00:00:00+00,2024-11-15 00:00:00+00
220c83fd-c8b3-4089-8f36-46585e0b153e,ORD00001510,091a5df0-f2f4-4149-b8ef-57eea1290754,delivered,25997.75,0.0,1299.89,27297.64,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-04-30 00:00:00+00,2025-04-30 00:00:00+00
6572c016-0bb2-4b78-b6bb-e91f74e219ba,ORD00001511,091a5df0-f2f4-4149-b8ef-57eea1290754,cancelled,8060.4,0.0,403.02,8463.42,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-09-11 00:00:00+00,2025-09-11 00:00:00+00
d3c2be79-91d9-4d9e-aeef-843cc467c058,ORD00001512,091a5df0-f2f4-4149-b8ef-57eea1290754,delivered,5843.63,0.0,292.18,6135.81,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-02-21 00:00:00+00,2025-02-21 00:00:00+00
36516d84-c30e-43b2-834b-97488ae9f2ec,ORD00001513,ea4cb7dd-95f5-4502-909c-ed9a73fc8ef4,delivered,31093.17,0.0,1554.66,32647.83,"Galle, Sri Lanka","Galle, Sri Lanka",,2025-10-01 00:00:00+00,2025-10-01 00:00:00+00
63903dcd-df69-49ac-880b-c0f83ac0e554,ORD00001514,ea4cb7dd-95f5-4502-909c-ed9a73fc8ef4,delivered,11252.54,0.0,562.63,11815.17,"Galle, Sri Lanka","Galle, Sri Lanka",,2025-09-30 00:00:00+00,2025-09-30 00:00:00+00
cb7b0eee-bf46-4241-af59-5433d066d7cc,ORD00001515,ea4cb7dd-95f5-4502-909c-ed9a73fc8ef4,processing,10191.8,0.0,509.59,10701.39,"Galle, Sri Lanka","Galle, Sri Lanka",,2025-07-23 00:00:00+00,2025-07-23 00:00:00+00
940dd5b6-ebd0-45ec-8f4c-06176af2cc7e,ORD00001516,ea4cb7dd-95f5-4502-909c-ed9a73fc8ef4,delivered,42962.33,0.0,2148.12,45110.45,"Galle, Sri Lanka","Galle, Sri Lanka",,2024-07-17 00:00:00+00,2024-07-17 00:00:00+00
d0dac944-695f-4308-a3e2-aca91aff951c,ORD00001517,ea4cb7dd-95f5-4502-909c-ed9a73fc8ef4,delivered,8609.96,0.0,430.5,9040.46,"Galle, Sri Lanka","Galle, Sri Lanka",,2025-09-03 00:00:00+00,2025-09-03 00:00:00+00
7cc896fc-6acc-4d65-837f-e970e4247afe,ORD00001518,ea4cb7dd-95f5-4502-909c-ed9a73fc8ef4,delivered,27996.04,0.0,1399.8,29395.84,"Galle, Sri Lanka","Galle, Sri Lanka",,2025-09-29 00:00:00+00,2025-09-29 00:00:00+00
7b0dc0b1-2f5d-4571-9527-de95e57a9111,ORD00001519,ea4cb7dd-95f5-4502-909c-ed9a73fc8ef4,confirmed,8525.77,0.0,426.29,8952.06,"Galle, Sri Lanka","Galle, Sri Lanka",,2024-08-22 00:00:00+00,2024-08-22 00:00:00+00
20fa5a85-64a3-4f6c-bdba-a846863204a7,ORD00001520,59d0990d-8b7f-4bc1-affb-758ebd35204d,shipped,16537.73,0.0,826.89,17364.62,"Kurunegala, Sri Lanka","Kurunegala, Sri Lanka",,2025-06-27 00:00:00+00,2025-06-27 00:00:00+00
ea2598ba-595b-4e3c-9ece-b922ea54e490,ORD00001521,59d0990d-8b7f-4bc1-affb-758ebd35204d,confirmed,46049.14,0.0,2302.46,48351.6,"Kurunegala, Sri Lanka","Kurunegala, Sri Lanka",,2024-07-31 00:00:00+00,2024-07-31 00:00:00+00
1da193c9-85d4-4d85-a7f2-c8e729d9d985,ORD00001522,59d0990d-8b7f-4bc1-affb-758ebd35204d,delivered,12575.0,0.0,628.75,13203.75,"Kurunegala, Sri Lanka","Kurunegala, Sri Lanka",,2024-12-08 00:00:00+00,2024-12-08 00:00:00+00
